,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2744,240000.0,1,3,1,55,8737.0,7506.0,6501.0,6501.0,7001.0,17001.0,0
2745,310000.0,2,3,2,28,10000.0,28216.0,4245.0,3500.0,396.0,396.0,0
2746,80000.0,2,2,1,34,6611.0,1.0,3000.0,2504.0,2000.0,2200.0,1
2747,290000.0,2,2,1,38,6000.0,6010.0,5600.0,5700.0,5700.0,6000.0,0
2748,260000.0,1,2,1,43,8500.0,5950.0,4000.0,3000.0,6000.0,30588.0,1
2749,120000.0,1,1,1,43,0.0,0.0,0.0,0.0,0.0,0.0,1
2750,260000.0,2,1,1,32,2268.0,0.0,1732.0,718.0,165.0,3735.0,0
2751,360000.0,2,2,2,39,0.0,0.0,0.0,0.0,0.0,0.0,0
2752,30000.0,2,3,1,36,1321.0,1451.0,349.0,362.0,343.0,356.0,1
2753,30000.0,2,2,2,22,2000.0,1800.0,0.0,1000.0,1000.0,0.0,1
2754,20000.0,1,1,2,22,1100.0,1100.0,500.0,1000.0,1000.0,1000.0,0
2755,240000.0,2,2,2,25,6500.0,7000.0,6680.0,7070.0,6954.0,14870.0,0
2756,200000.0,1,2,1,31,0.0,328.0,0.0,0.0,600.0,2500.0,1
2757,70000.0,1,2,2,38,5600.0,0.0,1500.0,1057.0,2000.0,1035.0,0
2758,200000.0,2,1,2,23,878.0,488.0,488.0,0.0,1915.0,100.0,0
2759,150000.0,2,1,2,31,312.0,20132.0,129665.0,127.0,315.0,0.0,0
2760,160000.0,2,2,1,35,2000.0,1000.0,500.0,1000.0,1000.0,2000.0,0
2761,180000.0,2,1,2,30,3000.0,3170.0,2000.0,100000.0,5000.0,4000.0,0
2762,190000.0,1,2,1,39,7000.0,6000.0,6000.0,5500.0,6000.0,5500.0,0
2763,20000.0,2,2,1,22,1500.0,5000.0,500.0,500.0,246.0,500.0,0
2764,150000.0,1,1,2,27,3100.0,3500.0,3000.0,5000.0,3000.0,2500.0,0
2765,310000.0,1,2,1,35,2000.0,3000.0,3000.0,3000.0,3000.0,3003.0,0
2766,180000.0,2,2,1,36,6025.0,5000.0,6800.0,5000.0,5000.0,5000.0,0
2767,80000.0,2,2,2,24,5501.0,3450.0,3000.0,3059.0,2915.0,2758.0,1
2768,350000.0,2,2,1,41,5000.0,5016.0,5000.0,3000.0,3000.0,4000.0,0
2769,50000.0,2,2,1,47,1582.0,1800.0,0.0,0.0,0.0,0.0,0
2770,90000.0,2,2,2,23,3499.0,3000.0,3000.0,10000.0,2000.0,10000.0,0
2771,220000.0,1,2,1,35,8500.0,8500.0,0.0,8500.0,8535.0,177000.0,0
2772,50000.0,2,1,2,25,0.0,1700.0,2000.0,1900.0,1800.0,0.0,1
2773,90000.0,1,3,1,46,0.0,390.0,1950.0,1848.0,1710.0,0.0,0
2774,400000.0,2,2,1,30,5000.0,17939.0,12845.0,22728.0,11493.0,10703.0,0
2775,210000.0,2,3,1,40,4791.0,1909.0,2588.0,3074.0,3651.0,6349.0,0
2776,180000.0,2,2,1,39,7800.0,0.0,11700.0,0.0,3775.0,7000.0,1
2777,500000.0,1,1,1,55,11253.0,25585.0,3.0,18.0,5034.0,5031.0,0
2778,260000.0,2,2,1,39,10698.0,24799.0,0.0,7035.0,7078.0,7221.0,1
2779,180000.0,2,2,2,26,5946.0,3663.0,3159.0,3000.0,4857.0,6240.0,0
2780,180000.0,2,2,1,34,0.0,0.0,0.0,600.0,0.0,0.0,1
2781,30000.0,2,1,2,24,1696.0,1705.0,1037.0,915.0,929.0,1097.0,0
2782,360000.0,2,1,2,33,5119.0,5007.0,5002.0,5005.0,5024.0,4543.0,0
2783,280000.0,2,1,1,47,0.0,0.0,430.0,0.0,550.0,1304.0,0
2784,100000.0,2,1,2,27,6.0,2031.0,1800.0,2000.0,1900.0,2000.0,1
2785,50000.0,2,2,1,49,1472.0,1000.0,107.0,3990.0,2088.0,1470.0,0
2786,20000.0,1,3,1,31,1466.0,1200.0,343.0,0.0,0.0,0.0,0
2787,80000.0,2,3,2,27,0.0,1672.0,836.0,0.0,2902.0,836.0,1
2788,110000.0,2,2,2,36,780.0,0.0,0.0,0.0,0.0,0.0,0
2789,50000.0,1,1,3,25,9195.0,0.0,1831.0,37.0,3300.0,289.0,1
2790,50000.0,2,2,1,50,1554.0,1028.0,4387.0,4392.0,9493.0,492.0,1
2791,20000.0,1,1,2,33,1285.0,2200.0,0.0,1000.0,1000.0,500.0,0
2792,200000.0,2,3,1,41,5143.0,19034.0,0.0,0.0,0.0,0.0,0
2793,250000.0,2,2,2,44,664.0,65791.0,2000.0,2100.0,2000.0,0.0,0
2794,150000.0,2,1,1,33,0.0,0.0,0.0,0.0,0.0,0.0,1
2795,50000.0,1,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,1
2796,200000.0,2,1,1,38,1354.0,0.0,7000.0,0.0,10500.0,3500.0,0
2797,220000.0,1,2,1,38,6364.0,5892.0,5000.0,4369.0,4178.0,5000.0,0
2798,60000.0,2,2,1,36,2426.0,3367.0,2898.0,11768.0,3983.0,0.0,0
2799,100000.0,1,2,2,43,1808.0,1728.0,1641.0,1673.0,1689.0,1754.0,0
2800,20000.0,1,3,3,46,2000.0,1500.0,500.0,0.0,0.0,0.0,0
2801,140000.0,1,2,2,28,5747.0,0.0,0.0,0.0,2600.0,2800.0,1
2802,50000.0,1,2,1,46,2000.0,3000.0,0.0,0.0,0.0,0.0,1
2803,50000.0,1,1,2,28,2100.0,2000.0,1000.0,600.0,3000.0,0.0,0
2804,120000.0,2,2,1,30,686.0,686.0,1372.0,0.0,836.0,686.0,0
2805,120000.0,2,1,1,39,0.0,0.0,0.0,915.0,0.0,0.0,0
2806,30000.0,1,2,2,38,2002.0,2002.0,1503.0,2006.0,2005.0,3000.0,0
2807,180000.0,2,1,2,26,0.0,0.0,0.0,298.0,7550.0,0.0,0
2808,500000.0,1,1,1,46,16018.0,10000.0,4.0,333.0,1831.0,597.0,0
2809,420000.0,1,1,1,44,12011.0,6472.0,6711.0,5170.0,189740.0,6656.0,0
2810,20000.0,2,2,1,45,1262.0,1274.0,1375.0,0.0,771.0,805.0,0
2811,50000.0,2,2,2,24,1700.0,1700.0,1501.0,1700.0,3400.0,0.0,1
2812,260000.0,2,2,2,30,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
2813,50000.0,1,2,2,27,1910.0,1790.0,79.0,100.0,1200.0,0.0,0
2814,50000.0,2,1,2,26,0.0,3116.0,302.0,0.0,5778.0,200.0,0
2815,50000.0,2,2,2,49,2100.0,2000.0,1113.0,1143.0,1159.0,1381.0,0
2816,100000.0,1,2,1,49,2588.0,2644.0,2656.0,2752.0,2850.0,2965.0,0
2817,50000.0,2,1,2,24,0.0,1700.0,1700.0,1500.0,1800.0,1700.0,1
2818,180000.0,2,1,2,27,8269.0,6606.0,5000.0,4900.0,4900.0,4900.0,0
2819,240000.0,2,1,1,38,0.0,100000.0,0.0,0.0,0.0,0.0,0
2820,30000.0,1,2,1,38,1905.0,1700.0,1108.0,0.0,0.0,0.0,0
2821,30000.0,2,3,1,60,0.0,0.0,0.0,1801.0,0.0,0.0,1
2822,270000.0,2,1,1,45,3626.0,2700.0,3180.0,2300.0,2800.0,2009.0,0
2823,30000.0,2,3,1,57,1353.0,78.0,135.0,68.0,423.0,140.0,1
2824,200000.0,2,2,1,31,4997.0,3650.0,130.0,1209.0,938.0,105.0,1
2825,40000.0,2,2,1,29,1000.0,0.0,0.0,0.0,7922.0,158.0,1
2826,360000.0,2,1,1,31,18540.0,10000.0,10000.0,9000.0,6600.0,32810.0,0
2827,150000.0,2,3,1,57,9136.0,17348.0,6456.0,12256.0,8156.0,5256.0,0
2828,80000.0,2,2,2,24,1370.0,1233.0,261.0,549.0,400.0,0.0,1
2829,300000.0,2,1,1,32,45018.0,0.0,130447.0,560.0,524.0,6776.0,0
2830,220000.0,1,2,1,32,3746.0,3820.0,4000.0,4000.0,4000.0,4500.0,0
2831,110000.0,2,2,1,42,776.0,776.0,776.0,926.0,776.0,776.0,0
2832,50000.0,1,1,2,30,1300.0,1034.0,0.0,1200.0,0.0,0.0,0
2833,50000.0,2,3,2,60,1756.0,1445.0,993.0,1029.0,1054.0,977.0,0
2834,230000.0,2,1,1,37,20123.0,1256.0,1000.0,1000.0,500.0,801.0,0
2835,50000.0,1,1,1,27,4000.0,2000.0,0.0,1700.0,2000.0,3600.0,1
2836,240000.0,2,2,3,39,7200.0,3000.0,3000.0,2509.0,3000.0,2500.0,0
2837,130000.0,2,1,2,26,1298.0,6730.0,900.0,5448.0,0.0,25000.0,0
2838,160000.0,2,1,2,34,2045.0,1809.0,1265.0,1154.0,1333.0,1313.0,0
2839,210000.0,2,1,2,31,5000.0,5000.0,4036.0,5000.0,4000.0,4000.0,0
2840,210000.0,2,2,2,32,1526.0,4000.0,514.0,326.0,89599.0,3292.0,0
2841,330000.0,1,1,2,47,9500.0,5591.0,5500.0,6000.0,6000.0,6000.0,0
2842,110000.0,2,2,1,51,1500.0,2000.0,0.0,1500.0,600.0,0.0,0
2843,120000.0,2,2,2,28,5500.0,4100.0,4087.0,400.0,4000.0,8932.0,0
2844,100000.0,2,1,2,29,5652.0,9690.0,6916.0,8191.0,6412.0,0.0,0
2845,210000.0,2,2,2,34,2200.0,3000.0,3000.0,3000.0,3000.0,3500.0,0
2846,350000.0,2,1,2,31,10000.0,20000.0,100048.0,60000.0,0.0,5000.0,0
2847,180000.0,2,2,2,25,5124.0,6000.0,5300.0,5500.0,5500.0,6000.0,0
2848,150000.0,2,1,2,28,3000.0,3005.0,5000.0,3000.0,5000.0,1000.0,0
2849,50000.0,1,1,3,37,0.0,1200.0,1000.0,126.0,1000.0,0.0,0
2850,230000.0,2,3,1,47,15900.0,1678.0,0.0,764.0,0.0,1321.0,0
2851,30000.0,2,2,1,39,0.0,1200.0,375.0,1000.0,0.0,1000.0,1
2852,90000.0,2,2,1,24,3881.0,3000.0,2800.0,1500.0,2299.0,2500.0,1
2853,390000.0,2,2,1,24,1500.0,1500.0,1000.0,30000.0,2000.0,3000.0,0
2854,50000.0,2,2,2,25,1100.0,2150.0,0.0,1500.0,1000.0,0.0,1
2855,320000.0,1,2,1,39,1240.0,1403.0,18084.0,1801.0,18352.0,2072.0,0
2856,20000.0,1,2,2,34,1498.0,1200.0,365.0,347.0,344.0,0.0,0
2857,200000.0,2,2,1,41,3000.0,2000.0,5000.0,2000.0,3000.0,3000.0,0
2858,500000.0,1,1,1,40,721.0,17252.0,7421.0,6069.0,0.0,0.0,1
2859,190000.0,2,2,2,28,0.0,0.0,0.0,0.0,0.0,828.0,0
2860,70000.0,2,1,2,25,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
2861,220000.0,2,1,2,35,11526.0,1282.0,0.0,1121.0,500.0,0.0,1
2862,50000.0,1,2,2,28,2000.0,2000.0,2900.0,0.0,1400.0,1600.0,0
2863,50000.0,1,2,1,37,1579.0,1590.0,1000.0,1000.0,1000.0,1200.0,0
2864,50000.0,2,2,1,46,2000.0,2000.0,0.0,3300.0,1500.0,0.0,0
2865,70000.0,1,1,1,42,3500.0,15000.0,3000.0,2000.0,1840.0,1798.0,0
2866,80000.0,2,1,2,26,2986.0,3056.0,2787.0,2745.0,2564.0,2926.0,0
2867,50000.0,1,3,2,41,1858.0,1685.0,659.0,658.0,656.0,651.0,0
2868,150000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,24948.0,0
2869,300000.0,2,1,1,36,1283.0,843.0,0.0,444.0,0.0,0.0,0
2870,50000.0,2,1,2,25,1300.0,1500.0,500.0,1000.0,1000.0,1000.0,0
2871,170000.0,2,2,1,42,2000.0,1000.0,2437.0,3103.0,2659.0,2659.0,0
2872,350000.0,1,1,2,37,316.0,316.0,466.0,466.0,316.0,316.0,0
2873,470000.0,2,2,2,33,5000.0,2600.0,1500.0,1500.0,2000.0,1500.0,0
2874,20000.0,1,2,2,25,1360.0,1400.0,0.0,3000.0,200.0,0.0,0
2875,140000.0,2,2,2,26,811.0,1000.0,33.0,34.0,0.0,0.0,0
2876,60000.0,2,2,2,23,1774.0,0.0,12858.0,4166.0,2350.0,3300.0,0
2877,160000.0,2,2,2,23,18518.0,3358.0,0.0,3200.0,8000.0,4366.0,0
2878,150000.0,2,1,2,26,3756.0,5350.0,2562.0,2629.0,2669.0,2739.0,0
2879,20000.0,2,1,2,23,780.0,0.0,593.0,0.0,0.0,0.0,0
2880,210000.0,1,1,2,35,4960.0,8747.0,8.0,4450.0,4064.0,3870.0,0
2881,50000.0,1,2,2,23,18685.0,1105.0,500.0,500.0,500.0,1000.0,0
2882,210000.0,2,1,2,31,10000.0,19875.0,50000.0,15456.0,10625.0,213.0,0
2883,280000.0,1,1,1,44,1777.0,53934.0,4726.0,22102.0,12.0,1301.0,0
2884,300000.0,1,2,2,36,10000.0,10140.0,360.0,257.0,21346.0,360.0,0
2885,230000.0,2,3,1,37,6100.0,7000.0,5356.0,5400.0,5200.0,5500.0,0
2886,250000.0,1,2,1,47,18069.0,7966.0,3470.0,3128.0,2966.0,3419.0,0
2887,500000.0,2,1,1,36,8091.0,78192.0,65.0,33766.0,37945.0,37947.0,0
2888,50000.0,2,2,1,48,2017.0,2000.0,1200.0,100.0,26984.0,5000.0,0
2889,50000.0,1,3,2,46,1056.0,1000.0,57.0,0.0,168.0,1002.0,0
2890,150000.0,2,2,1,36,7143.0,13700.0,15000.0,7500.0,0.0,0.0,0
2891,180000.0,2,1,2,53,41300.0,41300.0,0.0,3270.0,41300.0,0.0,0
2892,450000.0,1,2,2,37,13492.0,13641.0,12168.0,9650.0,9650.0,9650.0,0
2893,70000.0,2,2,3,24,0.0,1500.0,0.0,0.0,1123.0,0.0,0
2894,110000.0,1,3,1,40,4100.0,2612.0,2666.0,2700.0,2659.0,2694.0,0
2895,200000.0,1,1,1,43,0.0,5812.0,4500.0,9352.0,4700.0,5000.0,1
2896,210000.0,2,2,2,37,0.0,0.0,0.0,0.0,0.0,0.0,0
2897,320000.0,1,1,2,36,5465.0,3137.0,52.0,2384.0,25094.0,30011.0,0
2898,20000.0,1,1,2,37,2317.0,2579.0,606.0,628.0,649.0,623.0,1
2899,130000.0,2,2,2,29,1170.0,0.0,0.0,0.0,780.0,0.0,0
2900,20000.0,1,1,1,29,2000.0,1139.0,556.0,20191.0,1742.0,0.0,0
2901,210000.0,1,1,1,39,1000.0,0.0,0.0,1000.0,0.0,650.0,0
2902,30000.0,2,2,2,33,1451.0,1408.0,1000.0,964.0,1136.0,716.0,1
2903,60000.0,2,3,1,36,1788.0,0.0,1894.0,1801.0,3997.0,0.0,1
2904,110000.0,1,2,1,49,4009.0,5000.0,2000.0,2000.0,2000.0,1800.0,0
2905,130000.0,1,1,2,32,10000.0,0.0,0.0,0.0,50000.0,5000.0,0
2906,500000.0,2,1,2,38,4010.0,6720.0,5000.0,5000.0,4000.0,5000.0,0
2907,500000.0,1,2,1,38,22600.0,501.0,6892.0,421.0,7695.0,8679.0,1
2908,100000.0,1,2,2,35,2500.0,0.0,59265.0,4100.0,2500.0,0.0,1
2909,220000.0,1,1,2,25,1018.0,8424.0,20.0,878.0,1.0,3046.0,0
2910,50000.0,1,2,2,40,18280.0,2284.0,311.0,322.0,323.0,334.0,0
2911,500000.0,1,1,1,49,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,0
2912,50000.0,2,1,2,29,2471.0,6015.0,0.0,3056.0,2439.0,3026.0,1
2913,200000.0,2,1,1,45,12660.0,3977.0,0.0,2500.0,199.0,2944.0,0
2914,320000.0,2,2,2,50,3000.0,342.0,2.0,1500.0,0.0,10701.0,0
2915,450000.0,1,2,2,29,676.0,1204.0,264.0,19.0,5000.0,0.0,0
2916,20000.0,1,3,2,26,0.0,0.0,0.0,0.0,0.0,300.0,0
2917,310000.0,2,2,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0
2918,120000.0,2,2,2,23,4324.0,3234.0,1448.0,1400.0,1400.0,1400.0,1
2919,200000.0,2,2,1,48,8000.0,5600.0,5600.0,6000.0,6000.0,7200.0,0
2920,50000.0,1,3,1,53,2442.0,1669.0,330.0,1342.0,330.0,430.0,0
2921,130000.0,1,3,1,48,4650.0,0.0,0.0,0.0,6163.0,66564.0,0
2922,50000.0,2,2,2,23,2000.0,1000.0,3400.0,1500.0,25298.0,3961.0,0
2923,130000.0,1,2,2,26,1300.0,2600.0,1000.0,0.0,2000.0,2000.0,1
2924,50000.0,2,2,2,42,2215.0,1462.0,248.0,20787.0,21402.0,522.0,0
2925,30000.0,1,2,2,32,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0
2926,30000.0,2,2,1,34,2274.0,2217.0,1200.0,1000.0,500.0,2000.0,1
2927,160000.0,1,1,2,34,390.0,390.0,520.0,560.0,390.0,0.0,1
2928,50000.0,1,1,2,27,1800.0,1729.0,3600.0,0.0,2055.0,2100.0,0
2929,80000.0,2,2,2,28,10084.0,79200.0,2108.0,2200.0,3006.0,2523.0,0
2930,60000.0,2,2,2,25,4749.0,1621.0,1400.0,1395.0,1500.0,1795.0,0
2931,230000.0,2,1,2,27,0.0,1000.0,135.0,4387.0,1670.0,2798.0,0
2932,390000.0,2,1,2,30,4300.0,3437.0,3346.0,3475.0,5000.0,10005.0,0
2933,110000.0,2,2,1,28,1300.0,1054.0,1000.0,1000.0,1000.0,1500.0,0
2934,50000.0,1,1,2,24,0.0,0.0,0.0,0.0,181.0,1685.0,0
2935,20000.0,2,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,1
2936,100000.0,1,2,2,29,2106.0,0.0,0.0,0.0,0.0,0.0,0
2937,70000.0,2,3,1,33,10580.0,8009.0,10004.0,5000.0,5000.0,5000.0,0
2938,150000.0,1,2,1,31,57.0,6203.0,2819.0,3109.0,2842.0,3024.0,0
2939,390000.0,1,1,2,31,2227.0,2400.0,2180.0,1036.0,2071.0,3291.0,0
2940,50000.0,1,2,1,22,3690.0,2500.0,942.0,19792.0,727.0,792.0,0
2941,90000.0,1,2,2,26,0.0,95800.0,0.0,6000.0,3000.0,3000.0,0
2942,290000.0,2,2,2,30,12549.0,7003.0,234456.0,9500.0,7592.0,7626.0,1
2943,20000.0,1,2,2,24,3232.0,0.0,815.0,858.0,832.0,560.0,0
2944,90000.0,2,1,2,28,5800.0,5400.0,5804.0,0.0,6700.0,0.0,1
2945,260000.0,1,3,2,48,11500.0,10000.0,5731.0,5654.0,5275.0,4000.0,0
2946,90000.0,2,2,2,26,4600.0,4100.0,3900.0,4000.0,3700.0,3700.0,0
2947,100000.0,2,2,2,27,0.0,4384.0,341.0,1075.0,1442.0,1396.0,1
2948,150000.0,2,1,2,31,7000.0,12440.0,10000.0,5000.0,5000.0,10000.0,0
2949,60000.0,2,2,1,46,2145.0,1612.0,1404.0,1442.0,1445.0,1389.0,0
2950,80000.0,1,2,1,42,3000.0,3200.0,3000.0,3400.0,3300.0,3500.0,0
2951,80000.0,2,2,1,24,3768.0,1368.0,0.0,1421.0,0.0,0.0,0
2952,30000.0,2,2,1,26,0.0,1200.0,256.0,137.0,45.0,0.0,0
2953,20000.0,1,2,1,38,3016.0,3282.0,7055.0,1839.0,2985.0,4988.0,0
2954,50000.0,1,2,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0
2955,250000.0,2,1,2,37,1007.0,13346.0,9163.0,8338.0,18618.0,1763.0,0
2956,50000.0,2,1,2,22,1748.0,1253.0,2504.0,1004.0,1509.0,4495.0,1
2957,120000.0,2,3,2,32,1015.0,890.0,890.0,3040.0,0.0,1580.0,0
2958,20000.0,2,2,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0
2959,280000.0,2,3,2,33,2196.0,2194.0,2554.0,2196.0,2119.0,17555.0,0
2960,50000.0,2,1,1,35,3000.0,1200.0,9.0,500.0,462.0,1500.0,0
2961,360000.0,1,3,2,49,8047.0,200222.0,1044.0,390.0,390.0,343.0,0
2962,100000.0,1,1,2,32,671.0,671.0,1642.0,0.0,671.0,671.0,1
2963,140000.0,2,3,1,42,2300.0,0.0,3800.0,0.0,2000.0,2000.0,0
2964,170000.0,2,2,1,33,6558.0,6316.0,3828.0,3569.0,3959.0,3997.0,0
2965,50000.0,2,2,1,33,1700.0,2080.0,3000.0,1000.0,1000.0,1000.0,0
2966,50000.0,1,3,1,46,1463.0,1733.0,1150.0,1480.0,1200.0,3135.0,0
2967,120000.0,1,2,1,47,260.0,5753.0,1153.0,3.0,1759.0,4084.0,1
2968,170000.0,2,2,2,38,3991.0,4071.0,4000.0,5600.0,5000.0,4000.0,0
2969,380000.0,1,2,1,43,8000.0,8263.0,7127.0,4000.0,3000.0,2500.0,0
2970,400000.0,2,3,1,37,4000.0,4000.0,3000.0,3000.0,4000.0,4000.0,0
2971,50000.0,2,1,2,30,5000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0
2972,440000.0,2,2,1,42,7324.0,5683.0,20.0,0.0,9901.0,121971.0,0
2973,30000.0,2,2,1,24,0.0,0.0,0.0,0.0,150.0,0.0,0
2974,470000.0,1,1,1,39,3595.0,22816.0,2360.0,4356.0,5527.0,6420.0,0
2975,180000.0,2,3,1,40,0.0,0.0,3155.0,1173.0,1021.0,0.0,0
2976,110000.0,1,3,2,32,223.0,0.0,0.0,0.0,0.0,0.0,1
2977,300000.0,1,1,2,25,4103.0,1427.0,600.0,1200.0,2500.0,18000.0,0
2978,120000.0,2,1,2,31,325.0,325.0,325.0,325.0,1866.0,325.0,0
2979,220000.0,1,1,2,33,2108.0,1332.0,1064.0,707.0,9325.0,1500.0,0
2980,50000.0,1,1,2,27,1600.0,3071.0,500.0,2800.0,900.0,100.0,0
2981,100000.0,1,2,1,43,0.0,0.0,0.0,551.0,0.0,0.0,0
2982,170000.0,2,1,2,30,1958.0,5956.0,1842.0,3959.0,1285.0,0.0,0
2983,360000.0,2,1,2,37,5865.0,3300.0,6290.0,8220.0,28410.0,4845.0,0
2984,180000.0,2,2,2,43,1010.0,1003.0,496.0,1781.0,81032.0,3600.0,0
2985,120000.0,1,2,2,27,1789.0,2037.0,659.0,802.0,640.0,513.0,0
2986,210000.0,1,3,2,32,1000.0,0.0,1761.0,675.0,752.0,1104.0,0
2987,60000.0,1,2,1,56,2000.0,2000.0,1315.0,2000.0,2000.0,2000.0,1
2988,130000.0,1,2,1,40,7261.0,12272.0,10265.0,11546.0,12411.0,10000.0,0
2989,50000.0,2,3,1,36,1710.0,25000.0,754.0,600.0,800.0,1900.0,0
2990,50000.0,2,3,1,52,0.0,1831.0,3000.0,1182.0,0.0,1228.0,1
2991,100000.0,2,1,1,33,0.0,0.0,0.0,0.0,0.0,402.0,1
2992,150000.0,2,3,1,43,4348.0,3229.0,3150.0,3348.0,3244.0,8778.0,0
2993,240000.0,1,2,1,38,836.0,2508.0,0.0,0.0,563.0,1090.0,1
2994,120000.0,1,2,3,38,3505.0,1711.0,0.0,0.0,0.0,0.0,0
2995,80000.0,2,2,1,32,199.0,199.0,199.0,0.0,22109.0,45352.0,1
2996,210000.0,2,2,1,27,16.0,6800.0,3800.0,5134.0,4000.0,4000.0,1
2997,80000.0,2,2,2,37,0.0,10512.0,9529.0,8167.0,5000.0,6220.0,0
2998,50000.0,2,2,1,38,3000.0,0.0,1000.0,1000.0,1000.0,1000.0,1
2999,50000.0,2,2,3,52,1844.0,1292.0,804.0,5717.0,823.0,1299.0,0
3000,330000.0,2,1,2,34,1488.0,2599.0,17064.0,70464.0,0.0,232972.0,0
3001,230000.0,1,3,2,28,65722.0,20000.0,18844.0,34983.0,408.0,14574.0,0
3002,30000.0,1,3,1,44,0.0,0.0,0.0,0.0,0.0,0.0,1
3003,50000.0,1,1,1,41,1669.0,1684.0,1600.0,2000.0,1753.0,1696.0,1
3004,220000.0,1,1,2,37,0.0,9000.0,7000.0,7500.0,7100.0,7500.0,0
3005,270000.0,2,1,2,27,1500.0,2000.0,2000.0,1000.0,37500.0,1000.0,0
3006,160000.0,1,1,1,44,7200.0,8000.0,5510.0,5800.0,6000.0,5500.0,0
3007,10000.0,2,2,1,24,0.0,1600.0,0.0,600.0,500.0,0.0,0
3008,20000.0,1,2,2,25,1406.0,1400.0,0.0,0.0,0.0,0.0,0
3009,30000.0,1,3,2,25,2390.0,0.0,859.0,2097.0,0.0,1092.0,1
3010,210000.0,2,2,2,32,4000.0,7500.0,0.0,3000.0,5000.0,5000.0,0
3011,250000.0,2,2,1,50,11500.0,0.0,3543.0,3700.0,3547.0,3165.0,0
3012,50000.0,1,2,2,28,1500.0,1500.0,1000.0,1000.0,1500.0,1100.0,0
3013,180000.0,2,1,2,28,1133.0,572.0,803.0,916.0,1189.0,375.0,0
3014,200000.0,1,1,2,35,24325.0,40265.0,15159.0,14079.0,20878.0,26716.0,0
3015,350000.0,1,1,1,38,941.0,44743.0,0.0,884.0,9924.0,10824.0,1
3016,20000.0,1,1,2,22,1300.0,1611.0,700.0,704.0,867.0,597.0,0
3017,30000.0,1,3,2,36,1768.0,0.0,0.0,0.0,0.0,0.0,1
3018,20000.0,1,1,1,34,2000.0,2000.0,0.0,4000.0,0.0,4000.0,0
3019,140000.0,2,3,2,59,3000.0,2000.0,2000.0,2000.0,3000.0,3000.0,1
3020,30000.0,1,3,1,44,4500.0,0.0,1500.0,1200.0,2000.0,3000.0,1
3021,180000.0,2,1,2,30,1205.0,9402.0,0.0,0.0,0.0,0.0,0
3022,20000.0,2,2,2,25,1320.0,2181.0,900.0,2000.0,0.0,0.0,0
3023,100000.0,2,3,1,36,3000.0,2000.0,4600.0,3000.0,2200.0,2500.0,1
3024,100000.0,2,3,1,36,16608.0,0.0,4233.0,9200.0,21000.0,4000.0,1
3025,20000.0,1,2,1,45,0.0,0.0,0.0,0.0,0.0,19409.0,0
3026,350000.0,1,1,1,31,3000.0,3000.0,0.0,5000.0,5000.0,5000.0,1
3027,80000.0,2,2,1,32,3000.0,2500.0,2000.0,3000.0,2000.0,1500.0,0
3028,120000.0,2,3,1,49,2000.0,3000.0,2000.0,3000.0,7000.0,3000.0,0
3029,210000.0,2,2,2,30,32000.0,2000.0,1500.0,1500.0,1400.0,1600.0,0
3030,120000.0,1,1,1,37,3872.0,52150.0,2740.0,4626.0,802.0,0.0,0
3031,20000.0,1,2,2,22,2000.0,1000.0,1000.0,1000.0,1000.0,8100.0,0
3032,200000.0,1,3,2,25,753.0,547.0,2.0,2042.0,0.0,0.0,0
3033,50000.0,2,2,2,54,0.0,0.0,323.0,0.0,0.0,1188.0,0
3034,170000.0,1,2,1,37,6321.0,102108.0,2120.0,2873.0,0.0,870.0,0
3035,450000.0,1,1,1,37,245.0,0.0,0.0,0.0,0.0,0.0,0
3036,300000.0,1,1,2,34,396.0,396.0,0.0,792.0,68095.0,1700.0,0
3037,300000.0,1,1,2,36,13000.0,13116.0,11000.0,11000.0,12000.0,9300.0,0
3038,280000.0,1,2,1,37,11009.0,9370.0,7486.0,4402.0,3646.0,6059.0,0
3039,170000.0,1,1,2,39,13000.0,6154.0,15000.0,6000.0,7000.0,5000.0,0
3040,60000.0,1,1,1,38,2000.0,2000.0,2800.0,1500.0,0.0,1500.0,1
3041,50000.0,1,2,2,29,1437.0,1236.0,649.0,831.0,568.0,226.0,0
3042,380000.0,1,2,1,38,0.0,990.0,2086.0,0.0,4069.0,10000.0,0
3043,70000.0,2,1,1,40,1800.0,3700.0,0.0,3707.0,1900.0,0.0,1
3044,430000.0,1,1,1,48,52226.0,46935.0,0.0,46987.0,882.0,0.0,0
3045,180000.0,1,1,1,38,326.0,326.0,326.0,326.0,326.0,326.0,0
