,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
5801,7200000.0,2,1,2,29,300690.0,300000.0,150000.0,450000.0,450000.0,150000.0,0
5802,600000.0,1,1,2,26,94500.0,313920.0,0.0,50700.0,544680.0,594000.0,0
5803,2400000.0,2,2,2,24,87000.0,69870.0,72000.0,60000.0,222000.0,0.0,0
5804,4200000.0,2,2,1,28,96150.0,86820.0,60000.0,45000.0,30000.0,60000.0,0
5805,1500000.0,2,2,2,25,60000.0,33300.0,7200.0,7500.0,9000.0,70050.0,0
5806,4500000.0,2,2,3,26,781020.0,95460.0,1475220.0,354690.0,20070.0,46020.0,0
5807,2700000.0,2,3,1,53,67650.0,66000.0,63000.0,60420.0,56280.0,57030.0,1
5808,19200000.0,1,1,2,36,120000.0,120000.0,90000.0,150000.0,150000.0,90000.0,0
5809,10800000.0,1,1,2,31,1612530.0,86370.0,207540.0,300420.0,194340.0,1263240.0,0
5810,3900000.0,2,2,1,33,45000.0,11460.0,60000.0,90000.0,0.0,60000.0,0
5811,6300000.0,2,1,1,34,319380.0,258030.0,108030.0,111570.0,99000.0,102000.0,0
5812,5700000.0,1,1,2,36,156000.0,135000.0,129000.0,129000.0,132000.0,135000.0,1
5813,4500000.0,2,1,1,44,0.0,25170.0,0.0,0.0,119250.0,0.0,0
5814,300000.0,1,3,2,25,11700.0,11700.0,11700.0,0.0,38400.0,191400.0,0
5815,900000.0,2,1,1,24,79290.0,102450.0,67500.0,74580.0,25320.0,0.0,1
5816,6000000.0,1,1,1,67,0.0,0.0,0.0,0.0,0.0,0.0,1
5817,4200000.0,2,1,2,25,0.0,60000.0,2490000.0,90000.0,960000.0,60000.0,1
5818,5100000.0,2,2,2,30,572340.0,0.0,150000.0,150000.0,135000.0,135000.0,0
5819,600000.0,2,2,2,24,68520.0,0.0,0.0,5580.0,99420.0,105450.0,1
5820,2400000.0,2,2,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0
5821,3300000.0,1,2,1,49,57630.0,76890.0,69000.0,69000.0,51120.0,21000.0,0
5822,4500000.0,2,1,2,28,96060.0,602640.0,21000.0,0.0,0.0,0.0,0
5823,1500000.0,2,2,2,43,46410.0,37530.0,36000.0,18000.0,18810.0,22770.0,0
5824,1500000.0,2,3,1,70,0.0,75120.0,36000.0,45000.0,33000.0,39030.0,0
5825,1500000.0,1,3,1,50,63000.0,45000.0,30000.0,30000.0,30000.0,21000.0,0
5826,300000.0,2,2,2,22,32010.0,45000.0,30000.0,52530.0,32190.0,61230.0,1
5827,8400000.0,2,1,2,38,60000.0,900000.0,420000.0,30000.0,480000.0,0.0,1
5828,1500000.0,1,2,2,42,60000.0,1170.0,21540.0,24000.0,24000.0,24000.0,0
5829,300000.0,2,1,2,22,36000.0,34590.0,10710.0,15030.0,12870.0,5880.0,0
5830,4200000.0,2,2,1,28,210000.0,174600.0,114870.0,112590.0,114240.0,142320.0,0
5831,4200000.0,1,1,1,34,150000.0,108000.0,0.0,120000.0,120000.0,108090.0,1
5832,9000000.0,1,1,1,45,205050.0,226260.0,237900.0,196020.0,184590.0,84450.0,0
5833,900000.0,2,2,1,26,45000.0,45510.0,30000.0,67650.0,0.0,59640.0,0
5834,6000000.0,1,3,1,47,300000.0,300000.0,180000.0,0.0,150000.0,90000.0,0
5835,8100000.0,2,2,2,26,1572750.0,827850.0,310290.0,542490.0,788370.0,510390.0,1
5836,2700000.0,2,2,3,36,94110.0,152820.0,33180.0,30030.0,36030.0,32220.0,0
5837,300000.0,1,2,2,26,0.0,0.0,0.0,0.0,0.0,0.0,1
5838,1500000.0,2,3,2,22,0.0,47190.0,24120.0,20250.0,22140.0,30000.0,0
5839,2400000.0,2,1,2,25,0.0,29640.0,0.0,0.0,0.0,0.0,0
5840,3300000.0,2,2,2,26,75300.0,120000.0,90000.0,210000.0,93000.0,41310.0,0
5841,11100000.0,1,1,2,30,120000.0,5781540.0,150000.0,150000.0,90000.0,60000.0,0
5842,1500000.0,1,2,2,23,36000.0,39660.0,45000.0,16200.0,16200.0,23400.0,0
5843,300000.0,1,2,2,37,44250.0,23400.0,0.0,937500.0,0.0,0.0,0
5844,5400000.0,2,1,2,27,675000.0,3630.0,300000.0,600000.0,750000.0,0.0,0
5845,1800000.0,2,2,1,59,108030.0,60000.0,0.0,0.0,0.0,120000.0,0
5846,2700000.0,2,1,1,43,150090.0,150000.0,600000.0,300.0,303120.0,2610.0,1
5847,3600000.0,2,1,1,30,0.0,0.0,0.0,0.0,4500.0,6000.0,0
5848,3300000.0,1,1,2,30,132120.0,84780.0,56400.0,54150.0,65460.0,60000.0,0
5849,8400000.0,2,3,1,61,210000.0,180000.0,165000.0,174000.0,156000.0,180000.0,0
5850,6000000.0,1,1,2,28,665460.0,210.0,0.0,185310.0,5421660.0,150000.0,0
5851,3900000.0,1,2,2,29,68160.0,66900.0,67290.0,75000.0,90000.0,120000.0,0
5852,6000000.0,2,2,2,28,0.0,150000.0,150000.0,0.0,180000.0,0.0,1
5853,1500000.0,2,2,2,26,48090.0,39000.0,19740.0,20400.0,23190.0,15720.0,1
5854,900000.0,1,3,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0
5855,6900000.0,2,1,1,30,842910.0,700560.0,410520.0,386490.0,332040.0,343080.0,0
5856,5400000.0,2,1,2,31,30600.0,0.0,25800.0,400050.0,457440.0,530280.0,0
5857,6600000.0,1,1,1,40,600000.0,240000.0,150000.0,210000.0,210000.0,150000.0,0
5858,1500000.0,1,1,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0
5859,600000.0,1,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0
5860,7500000.0,2,2,2,40,9870.0,150000.0,150000.0,150000.0,120000.0,90000.0,0
5861,1500000.0,1,3,2,41,65820.0,64530.0,22650.0,2130.0,595110.0,23760.0,0
5862,5400000.0,2,2,2,26,60000.0,60000.0,60000.0,93270.0,150000.0,165600.0,0
5863,9600000.0,1,2,2,44,863730.0,396810.0,78630.0,272250.0,196920.0,383010.0,0
5864,300000.0,2,3,1,41,44190.0,0.0,0.0,11700.0,23400.0,0.0,1
5865,9600000.0,2,1,2,31,163740.0,287370.0,114780.0,22110.0,115950.0,9000.0,0
5866,7500000.0,1,2,2,30,195690.0,239760.0,194250.0,181500.0,185910.0,180000.0,0
5867,900000.0,1,2,2,24,0.0,72090.0,0.0,0.0,60000.0,0.0,0
5868,7800000.0,1,2,2,31,19560.0,9780.0,9780.0,9780.0,9780.0,4320.0,0
5869,3900000.0,2,2,1,37,180390.0,159360.0,93000.0,93690.0,188790.0,98190.0,0
5870,5400000.0,2,1,1,30,225000.0,240000.0,270000.0,420000.0,0.0,165000.0,1
5871,8100000.0,2,1,2,27,285000.0,267870.0,217950.0,162000.0,159000.0,153000.0,0
5872,2400000.0,2,3,2,30,64950.0,83220.0,913740.0,31890.0,39240.0,129510.0,0
5873,900000.0,2,1,2,27,31560.0,30000.0,15000.0,30000.0,212790.0,30000.0,0
5874,3000000.0,1,3,1,35,0.0,105000.0,210000.0,0.0,210000.0,0.0,1
5875,10200000.0,2,2,2,33,309000.0,309060.0,310950.0,322500.0,334500.0,338130.0,1
5876,6300000.0,2,2,1,26,270000.0,165000.0,108000.0,30000.0,4050000.0,159420.0,0
5877,8400000.0,2,1,2,27,0.0,0.0,245070.0,0.0,6933990.0,99000.0,0
5878,21300000.0,1,2,2,33,519900.0,28320.0,227580.0,142170.0,112620.0,757770.0,0
5879,1500000.0,2,2,2,23,49050.0,42690.0,30600.0,31500.0,45090.0,30480.0,0
5880,5700000.0,1,1,2,35,54210.0,60000.0,60300.0,30090.0,60210.0,90570.0,0
5881,12000000.0,2,1,2,32,150000.0,90000.0,150000.0,150000.0,150000.0,150000.0,0
5882,3300000.0,2,3,1,53,22350.0,0.0,0.0,0.0,0.0,0.0,0
5883,600000.0,2,2,1,23,50220.0,43380.0,33000.0,0.0,11370.0,32550.0,1
5884,600000.0,2,1,2,25,0.0,51540.0,27000.0,60000.0,54000.0,0.0,1
5885,600000.0,2,2,1,29,0.0,60000.0,0.0,31650.0,0.0,6450.0,0
5886,600000.0,1,2,2,23,60000.0,0.0,21000.0,0.0,60000.0,60000.0,0
5887,6900000.0,2,1,2,43,150000.0,150000.0,90000.0,103770.0,120000.0,150000.0,0
5888,5400000.0,1,2,1,37,1021350.0,156510.0,397890.0,180000.0,30000.0,122550.0,0
5889,8400000.0,1,2,1,41,93300.0,95640.0,125670.0,308280.0,296940.0,50730.0,0
5890,15300000.0,2,1,2,36,299250.0,246000.0,218040.0,210000.0,215310.0,216000.0,0
5891,4500000.0,1,2,1,40,210000.0,210000.0,180000.0,210000.0,150630.0,270000.0,0
5892,600000.0,1,3,2,26,49230.0,72000.0,18960.0,24000.0,30000.0,45000.0,1
5893,3300000.0,2,3,1,38,105900.0,91980.0,60990.0,60630.0,30720.0,30090.0,0
5894,6900000.0,2,1,2,34,0.0,30000.0,30000.0,0.0,1005000.0,90000.0,1
5895,5400000.0,2,1,2,27,150000.0,180000.0,150000.0,150000.0,150000.0,150000.0,0
5896,6900000.0,2,3,2,36,45990.0,36000.0,83670.0,37260.0,37530.0,38160.0,0
5897,11100000.0,2,1,2,35,0.0,0.0,72900.0,4843500.0,181050.0,193170.0,0
5898,15000000.0,2,1,2,30,166860.0,24300.0,18510.0,0.0,0.0,857160.0,0
5899,7800000.0,2,2,1,43,0.0,0.0,62400.0,0.0,41940.0,0.0,0
5900,2400000.0,1,2,1,53,30000.0,0.0,0.0,0.0,0.0,0.0,1
5901,4200000.0,2,2,2,27,271320.0,246000.0,30000.0,0.0,296220.0,0.0,0
5902,1500000.0,1,1,2,30,60000.0,39000.0,90000.0,0.0,750000.0,0.0,0
5903,1500000.0,2,2,1,45,60000.0,60000.0,0.0,45000.0,0.0,30000.0,0
5904,2400000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0
5905,4500000.0,2,2,2,28,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,1
5906,1500000.0,2,2,1,46,73140.0,66000.0,35610.0,36390.0,32190.0,31980.0,0
5907,2400000.0,1,2,3,39,60000.0,45000.0,36000.0,39000.0,36000.0,36000.0,0
5908,4200000.0,2,1,1,40,93000.0,116640.0,84000.0,84000.0,114000.0,90000.0,0
5909,4200000.0,2,1,2,30,150000.0,165000.0,150000.0,120000.0,135000.0,135000.0,0
5910,1500000.0,2,2,2,24,9180.0,29850.0,31650.0,0.0,63300.0,0.0,0
5911,900000.0,2,2,2,24,106530.0,0.0,57060.0,30660.0,36000.0,36000.0,0
5912,6900000.0,1,2,2,32,224040.0,90000.0,81690.0,84300.0,83790.0,85800.0,1
5913,4500000.0,2,2,2,26,150000.0,135000.0,135000.0,180000.0,150000.0,150000.0,0
5914,6000000.0,2,2,1,53,0.0,496680.0,0.0,0.0,1414200.0,0.0,0
5915,3300000.0,2,1,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0
5916,4500000.0,2,2,1,44,60570.0,60600.0,60000.0,60000.0,60000.0,30000.0,0
5917,6000000.0,2,3,1,46,167700.0,75000.0,0.0,0.0,0.0,0.0,1
5918,5400000.0,2,3,2,33,5970.0,0.0,17400.0,0.0,0.0,0.0,0
5919,2700000.0,2,1,2,29,185940.0,6000.0,95970.0,0.0,0.0,0.0,0
5920,6000000.0,2,1,2,30,8130.0,17640.0,3330.0,9150.0,12960.0,0.0,1
5921,6900000.0,2,2,1,45,3210.0,52230.0,6420.0,0.0,0.0,0.0,0
5922,2400000.0,1,1,2,29,90450.0,60240.0,30270.0,60150.0,15210.0,78210.0,0
5923,6900000.0,2,1,2,33,0.0,0.0,0.0,0.0,0.0,0.0,0
5924,10200000.0,2,2,2,31,0.0,0.0,30000.0,129600.0,8639460.0,240210.0,1
5925,8700000.0,2,2,1,53,5970.0,43200.0,30510.0,113940.0,146940.0,151020.0,0
5926,1800000.0,2,3,1,41,78810.0,81000.0,75000.0,69000.0,90000.0,75000.0,0
5927,9600000.0,2,1,2,29,0.0,0.0,10920.0,485310.0,24000.0,19500.0,1
5928,6000000.0,2,2,2,25,0.0,304350.0,722730.0,14760.0,220620.0,290820.0,0
5929,1500000.0,2,3,1,54,47640.0,44490.0,18330.0,13740.0,12090.0,10530.0,0
5930,1500000.0,1,3,2,24,0.0,36000.0,29040.0,0.0,29940.0,44370.0,1
5931,6900000.0,2,2,1,43,128790.0,124860.0,150000.0,150000.0,150000.0,150000.0,0
5932,3900000.0,2,1,2,29,453210.0,150000.0,0.0,0.0,126000.0,150000.0,0
5933,2400000.0,2,3,1,39,60360.0,106500.0,225870.0,0.0,96840.0,0.0,0
5934,3600000.0,2,1,2,31,133350.0,120600.0,90000.0,171000.0,0.0,75000.0,0
5935,6000000.0,2,2,1,34,33750.0,30000.0,64230.0,0.0,0.0,0.0,0
5936,9000000.0,1,3,2,34,113010.0,313080.0,295680.0,125940.0,0.0,0.0,0
5937,6000000.0,2,2,1,36,123210.0,32970.0,32970.0,32970.0,32970.0,32970.0,0
5938,2400000.0,2,2,1,46,60000.0,60000.0,45000.0,60000.0,60000.0,60000.0,0
5939,2400000.0,2,3,2,32,1260300.0,331410.0,279000.0,0.0,0.0,120960.0,0
5940,1800000.0,2,1,2,25,58050.0,60000.0,60000.0,60000.0,180000.0,0.0,0
5941,900000.0,2,2,1,30,45000.0,90000.0,0.0,30030.0,75000.0,36000.0,0
5942,9000000.0,2,2,1,42,9570.0,244710.0,636840.0,9780.0,45540.0,1421220.0,0
5943,3000000.0,2,1,1,38,150000.0,73080.0,90000.0,90000.0,60000.0,90000.0,0
5944,8700000.0,2,1,2,31,41400.0,36360.0,8520.0,150000.0,4860.0,11400.0,0
5945,8100000.0,1,0,2,39,305790.0,2106390.0,570240.0,11970.0,0.0,0.0,0
5946,2100000.0,2,2,2,24,58620.0,840000.0,37500.0,44880.0,877530.0,30000.0,1
5947,2700000.0,2,2,1,24,150000.0,92070.0,60840.0,63300.0,64260.0,1177350.0,0
5948,5100000.0,2,1,2,26,108000.0,93330.0,90000.0,93000.0,93030.0,99180.0,0
5949,2400000.0,2,2,1,36,75000.0,61830.0,42390.0,43800.0,52530.0,58740.0,1
5950,3000000.0,2,2,1,41,144750.0,138000.0,90000.0,88200.0,90000.0,90000.0,0
5951,7200000.0,1,1,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0
5952,8700000.0,2,1,1,41,0.0,29100.0,0.0,0.0,65520.0,34200.0,0
5953,3600000.0,2,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,1
5954,6000000.0,1,2,2,26,165000.0,120000.0,120000.0,157260.0,150000.0,132000.0,0
5955,600000.0,1,2,2,22,66000.0,60000.0,66000.0,36000.0,0.0,0.0,0
5956,15000000.0,1,1,1,38,824580.0,235800.0,91410.0,264930.0,142020.0,344520.0,0
5957,3000000.0,2,2,2,25,108000.0,90000.0,81000.0,84000.0,90000.0,84000.0,0
5958,10500000.0,1,1,1,55,189780.0,44550.0,23640.0,450450.0,19980.0,0.0,0
5959,1500000.0,2,2,2,24,0.0,49080.0,21000.0,45000.0,30000.0,15000.0,0
5960,10200000.0,2,2,1,52,363000.0,300000.0,210000.0,210000.0,210000.0,240000.0,0
5961,5400000.0,2,2,1,29,54000.0,45000.0,31680.0,28500.0,30000.0,31500.0,0
5962,9000000.0,2,1,1,54,0.0,126240.0,76170.0,77700.0,163200.0,169380.0,0
5963,6600000.0,2,1,1,32,0.0,60000.0,75000.0,0.0,60000.0,0.0,0
5964,2400000.0,1,1,2,26,78000.0,120000.0,90000.0,105000.0,105000.0,69000.0,0
5965,1500000.0,2,2,1,32,45000.0,37170.0,18360.0,18210.0,77790.0,17520.0,0
5966,3000000.0,1,2,2,26,120000.0,90000.0,60000.0,60000.0,66000.0,51000.0,0
5967,6000000.0,1,1,2,27,906870.0,688380.0,920520.0,1637670.0,1116240.0,1650930.0,0
5968,14400000.0,2,1,1,45,30240.0,19500.0,47910.0,112500.0,282870.0,30000.0,0
5969,5100000.0,2,2,1,34,42060.0,53670.0,19560.0,23940.0,32430.0,5190.0,0
5970,600000.0,2,1,2,25,41160.0,45000.0,30000.0,60000.0,60000.0,0.0,1
5971,2400000.0,1,2,1,28,39720.0,123660.0,4170.0,30000.0,30000.0,30000.0,1
5972,2400000.0,1,1,2,26,105450.0,78810.0,50910.0,60000.0,51000.0,90000.0,1
5973,9000000.0,1,2,1,31,307080.0,211890.0,30150.0,31350.0,30120.0,30150.0,0
5974,4500000.0,1,1,2,29,365100.0,246000.0,0.0,244800.0,0.0,0.0,0
5975,1500000.0,2,2,2,24,322650.0,1100130.0,17490.0,0.0,0.0,0.0,0
5976,1500000.0,2,2,1,26,23460.0,0.0,140970.0,0.0,0.0,0.0,0
5977,3000000.0,2,3,2,28,113880.0,91230.0,75000.0,78000.0,65130.0,78000.0,0
5978,2700000.0,2,2,1,45,735270.0,5370.0,0.0,0.0,0.0,0.0,0
5979,2100000.0,2,1,2,24,45000.0,0.0,40650.0,0.0,70590.0,0.0,1
5980,2700000.0,2,5,2,23,105120.0,88260.0,29370.0,5730.0,5790.0,426300.0,0
5981,12000000.0,1,1,1,42,122550.0,46170.0,90390.0,90090.0,90090.0,179370.0,0
5982,300000.0,1,2,2,36,69870.0,0.0,30210.0,66000.0,48000.0,116490.0,1
5983,2400000.0,1,1,2,27,300000.0,120000.0,60000.0,90000.0,75000.0,0.0,0
5984,2100000.0,1,1,2,33,96720.0,50400.0,90000.0,4260.0,4260.0,0.0,0
5985,3000000.0,1,3,1,44,60000.0,36000.0,42000.0,0.0,78000.0,0.0,0
5986,6300000.0,2,2,1,33,24660.0,0.0,0.0,0.0,0.0,0.0,1
5987,10800000.0,2,3,2,39,0.0,0.0,0.0,0.0,0.0,0.0,1
5988,8400000.0,1,1,1,28,150.0,300930.0,300630.0,213330.0,1020.0,5147220.0,0
5989,5400000.0,1,1,2,32,88110.0,66780.0,68130.0,63240.0,90360.0,57990.0,0
5990,6600000.0,1,1,1,45,0.0,228000.0,171000.0,180000.0,180000.0,369000.0,0
5991,6000000.0,1,1,2,47,20880.0,20880.0,20880.0,25380.0,20880.0,20880.0,0
5992,3900000.0,2,2,2,25,0.0,150000.0,120000.0,90000.0,105000.0,390000.0,0
5993,6000000.0,1,2,1,47,11700.0,11700.0,11700.0,11700.0,11700.0,11550.0,0
5994,5100000.0,2,1,1,44,477810.0,169230.0,65820.0,558030.0,76710.0,116130.0,0
5995,4200000.0,1,1,2,30,195000.0,75450.0,0.0,240000.0,0.0,30000.0,0
5996,1500000.0,2,3,1,54,60240.0,106110.0,171000.0,33060.0,36000.0,33000.0,0
5997,6000000.0,2,3,2,26,90000.0,90000.0,300000.0,111000.0,60000.0,90000.0,0
5998,6000000.0,1,3,2,33,213000.0,160620.0,130890.0,144480.0,131430.0,99900.0,0
5999,10800000.0,2,3,1,36,210000.0,0.0,0.0,0.0,0.0,0.0,0
6000,1500000.0,1,2,1,33,60000.0,38520.0,7920.0,3270.0,11700.0,0.0,0
6001,15000000.0,2,1,2,37,48750.0,15510.0,0.0,43500.0,80040.0,44400.0,0
6002,2700000.0,2,2,2,30,100500.0,99000.0,165000.0,48000.0,118500.0,0.0,1
6003,15000000.0,1,1,2,36,33000.0,1054710.0,90000.0,150000.0,150000.0,150000.0,0
6004,2400000.0,2,3,1,33,101190.0,217440.0,89400.0,60000.0,57090.0,55530.0,0
6005,6900000.0,1,3,1,53,282390.0,184830.0,554040.0,289950.0,843000.0,104400.0,0
6006,3600000.0,2,1,2,30,12480.0,12480.0,0.0,24960.0,12480.0,12480.0,1
6007,5700000.0,2,3,1,56,84540.0,81000.0,65730.0,69000.0,63900.0,68400.0,0
6008,15000000.0,1,2,1,50,503100.0,419670.0,996960.0,890850.0,985140.0,1163100.0,0
6009,2400000.0,2,2,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0
6010,13500000.0,2,1,2,35,0.0,107430.0,2190.0,0.0,0.0,0.0,0
6011,8400000.0,2,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0
6012,10800000.0,2,3,1,47,0.0,119940.0,0.0,0.0,222870.0,14700.0,1
6013,900000.0,2,2,2,21,54060.0,54060.0,40740.0,33000.0,34530.0,47040.0,0
6014,1500000.0,2,2,1,25,102000.0,0.0,39000.0,129000.0,0.0,45000.0,1
6015,1800000.0,2,2,1,49,0.0,0.0,0.0,0.0,0.0,0.0,1
6016,900000.0,2,2,1,28,51000.0,30600.0,30000.0,0.0,36180.0,0.0,0
6017,600000.0,1,2,1,49,60300.0,45240.0,30000.0,0.0,0.0,0.0,1
6018,600000.0,1,3,3,57,36000.0,39000.0,30000.0,30000.0,30000.0,30000.0,0
6019,6000000.0,1,1,1,43,60000.0,60000.0,0.0,0.0,0.0,0.0,1
6020,3000000.0,2,1,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0
6021,9000000.0,2,3,1,39,0.0,0.0,0.0,0.0,0.0,0.0,0
6022,6300000.0,2,1,2,39,0.0,0.0,0.0,0.0,0.0,0.0,0
6023,2100000.0,2,3,1,71,94980.0,196500.0,0.0,60990.0,57450.0,51240.0,0
6024,6300000.0,2,2,2,29,0.0,0.0,60000.0,120000.0,90000.0,150000.0,0
6025,13200000.0,1,1,1,31,0.0,3000180.0,0.0,180000.0,120000.0,240000.0,1
6026,12300000.0,1,1,2,33,26910.0,806400.0,452490.0,361470.0,122310.0,166230.0,0
6027,3300000.0,1,1,1,36,150000.0,144690.0,60000.0,60000.0,60000.0,60000.0,0
6028,6000000.0,2,1,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0
6029,5400000.0,2,3,1,42,80250.0,13440.0,0.0,897780.0,158610.0,325290.0,1
6030,4500000.0,2,1,1,46,41460.0,50970.0,36000.0,150000.0,36420.0,45000.0,0
6031,9900000.0,2,1,2,33,0.0,0.0,10500.0,0.0,6000.0,0.0,0
6032,15000000.0,2,2,1,41,1956450.0,9780.0,164820.0,909840.0,349740.0,3960.0,0
6033,10500000.0,2,2,1,35,793080.0,807630.0,1202940.0,325650.0,60.0,0.0,0
6034,6000000.0,2,2,1,36,135840.0,153660.0,0.0,53130.0,0.0,18120.0,1
6035,8400000.0,1,1,1,45,51090.0,0.0,928740.0,468930.0,525240.0,301470.0,1
6036,2400000.0,2,3,1,39,150000.0,150000.0,0.0,150000.0,150000.0,14100.0,0
6037,8400000.0,2,1,2,29,371520.0,79920.0,26010.0,91800.0,25740.0,95790.0,0
6038,3900000.0,2,2,2,23,362190.0,102000.0,0.0,104460.0,121110.0,78900.0,0
6039,4800000.0,2,2,1,49,120000.0,90000.0,30000.0,30000.0,30000.0,30000.0,0
6040,600000.0,2,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,1
6041,9000000.0,2,2,2,32,39630.0,274800.0,30000.0,7500.0,0.0,0.0,0
6042,3000000.0,2,1,2,32,114000.0,120000.0,75000.0,75000.0,90000.0,78000.0,0
6043,3900000.0,1,2,1,38,0.0,343200.0,112560.0,54720.0,11700.0,11700.0,0
6044,15000000.0,1,1,1,55,0.0,0.0,0.0,0.0,0.0,0.0,1
6045,6000000.0,2,2,1,27,156000.0,210000.0,0.0,399000.0,0.0,186000.0,1
6046,10800000.0,2,1,2,30,300000.0,300150.0,300000.0,300000.0,300000.0,300000.0,0
6047,600000.0,2,2,1,26,0.0,0.0,0.0,0.0,0.0,0.0,1
6048,12000000.0,1,2,2,29,0.0,45300.0,30300.0,30000.0,60000.0,60000.0,0
6049,6000000.0,2,3,1,52,176730.0,0.0,183000.0,173760.0,127200.0,87000.0,0
6050,900000.0,2,5,1,60,51000.0,78510.0,171300.0,30000.0,100260.0,0.0,0
6051,900000.0,1,2,1,58,143310.0,113100.0,124530.0,118200.0,110910.0,25290.0,1
6052,1500000.0,1,2,1,55,0.0,36000.0,30000.0,64500.0,50670.0,0.0,0
6053,6900000.0,2,1,1,51,68850.0,82920.0,2220.0,101430.0,69240.0,71430.0,1
6054,6300000.0,2,1,1,36,23970.0,0.0,0.0,124500.0,0.0,0.0,1
6055,1500000.0,2,1,2,49,0.0,0.0,0.0,0.0,0.0,0.0,1
6056,5100000.0,2,5,1,33,187410.0,191250.0,134040.0,30000.0,39180.0,3300000.0,0
6057,6900000.0,1,1,1,44,24450.0,24450.0,48900.0,0.0,24450.0,18870.0,0
6058,6900000.0,2,1,2,48,234000.0,230520.0,168000.0,172650.0,180000.0,189000.0,0
6059,10500000.0,2,1,1,36,392040.0,432360.0,388410.0,390480.0,384690.0,387450.0,0
6060,5100000.0,2,1,2,36,42480.0,0.0,69120.0,0.0,0.0,0.0,0
6061,4500000.0,2,2,1,36,210000.0,156000.0,159000.0,156000.0,165000.0,156000.0,0
6062,2700000.0,2,2,1,27,530520.0,90000.0,150000.0,90000.0,150000.0,210000.0,0
6063,9600000.0,2,1,2,33,0.0,0.0,0.0,0.0,421230.0,48390.0,0
6064,3600000.0,2,2,2,45,60000.0,60000.0,60000.0,60000.0,0.0,0.0,0
6065,600000.0,2,3,1,56,45000.0,45000.0,30000.0,45000.0,45000.0,45000.0,0
6066,8400000.0,2,1,1,41,205770.0,14580.0,0.0,0.0,7320.0,0.0,0
6067,2700000.0,2,2,2,28,60000.0,41880.0,31500.0,0.0,0.0,0.0,0
6068,13500000.0,1,1,1,30,0.0,0.0,0.0,0.0,0.0,4042350.0,0
6069,8100000.0,1,2,2,27,180000.0,60000.0,30000.0,60000.0,3000000.0,3000000.0,0
6070,2400000.0,2,2,1,41,105000.0,60000.0,42000.0,48000.0,12000.0,30000.0,0
6071,6900000.0,2,2,1,41,240000.0,225000.0,195000.0,195000.0,210000.0,212040.0,0
6072,1500000.0,2,2,1,30,24960.0,0.0,98550.0,0.0,5700.0,0.0,1
6073,7500000.0,1,1,1,48,300630.0,150990.0,588570.0,146220.0,211500.0,362190.0,1
6074,6600000.0,2,1,2,42,945990.0,618000.0,728640.0,771600.0,1462770.0,699090.0,0
6075,900000.0,2,1,1,38,60000.0,42000.0,39000.0,21000.0,30000.0,0.0,0
6076,3600000.0,1,2,2,68,132000.0,133080.0,131100.0,133200.0,378000.0,135000.0,1
6077,3000000.0,2,2,2,26,36810.0,34500.0,48000.0,240000.0,150000.0,0.0,0
6078,4500000.0,2,1,2,25,243000.0,156060.0,159000.0,159000.0,159000.0,165000.0,1
6079,20100000.0,1,1,2,28,150000.0,300000.0,135000.0,180000.0,39000.0,90000.0,0
6080,6000000.0,1,1,1,36,1480860.0,170370.0,265650.0,1487160.0,80520.0,391500.0,0
6081,2100000.0,2,3,1,47,96000.0,102000.0,87000.0,82500.0,94560.0,81000.0,0
6082,1500000.0,2,2,1,41,0.0,51000.0,30060.0,60.0,20520.0,13260.0,0
6083,2400000.0,2,2,2,64,11700.0,120000.0,80130.0,120000.0,80100.0,87690.0,1
6084,300000.0,1,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,1
6085,4200000.0,2,1,1,37,330000.0,180000.0,171000.0,0.0,165000.0,150000.0,1
6086,900000.0,2,2,2,21,68280.0,69840.0,43050.0,2700.0,0.0,0.0,0
6087,6000000.0,1,2,2,36,145230.0,129000.0,99000.0,100830.0,105000.0,96180.0,1
6088,2700000.0,2,2,2,24,108000.0,33000.0,48900.0,120000.0,36000.0,0.0,1
6089,3900000.0,2,2,1,52,0.0,381000.0,0.0,120000.0,343830.0,0.0,0
6090,4800000.0,2,2,2,26,229890.0,23040.0,314640.0,61470.0,3126150.0,90000.0,0
6091,4500000.0,2,3,1,58,144840.0,0.0,0.0,2326020.0,89730.0,135270.0,0
6092,4500000.0,2,1,2,34,360090.0,150000.0,505920.0,540000.0,600750.0,1545420.0,0
